Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1248192646117494786	"Today's telling #PrimeClown question time The most weirdly avoided questions on Boris's Covid-19 infection are: 1. ""Who infected Boris and how?"" 2. ""Who has Boris infected and how? In other countries they test those around known infected. But we have a flea circus in charge. HTTPURL"	INFORMATIVE	Medium	informative but not High/Low	original_test
1241084827773931521	Do NYTIMES Dr. Ferguson, the infectious disease modeler who predicted deaths in the United States might reach 2.2 million, came down with a cough and fever a few days ago. He tested positive for the coronavirus. Abaixo, tweet dele confirmando HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241816876310806528	Folks there has been 281 deaths in Britain from covid-19 most people probably don't know that fact, the youngest person to die up to today was 18yrs old. I dread to see the death toll when the peak arrives.	INFORMATIVE	High	death/fatality	original_test
1240710263558615040	The International Solidarity with Prisoners “TADAMON’ bears the Israeli Occupation full responsibility for the possibility of 4 prisoners being infected with the Corona Virus in Majdou detention center HTTPURL #SavePalestinePrisoners #coronavirus	INFORMATIVE	High	public/high-risk facility affected	original_test
1240370638709276673	@USER Maybe you can explain why your party DIDN'T shut down the US economy when US experienced first cases of Ebola virus - which kills 20-90% of everyone who gets it, but shut down US economy over 1200 cases of #COVID19 that kills 2-4% of the people who get *it*. #DumpTheRepublicrats	INFORMATIVE	High	new/first regional case or death	original_test
1241300636806848513	A spokesperson for the Embassy of the United States in Pakistan on Saturday said that the establishment was aware of reports of a suspected case of coronavirus attributed to an employee of the embassy located in Islamabad. HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1236514687547834368	Italy Places Milan Region Under Quarantine As First Covid-19-Linked Death Reported In Latin America: Live Updates Oops, leader of Democratic Party.... HTTPURL	INFORMATIVE	High	death/fatality	original_test
1243965546594553856	More than a dozen patients have shown signs of recovery in Jaipur, including 5 patients from Bhilwara, 2 from Jhunjhunu and 2 from Jodhpur HTTPURL #CoronaUpdate #CoronaLockdown #RajasthanLockDown #Bhilwara #rajasthanfightscorona	INFORMATIVE	Low	recovery/discharge	original_test
1241824773405052929	Rand Paul tests positive for Covid 19.... 😎😎😎 Coronavirus updates: COVID-19 dominates Capitol Hill as death toll tops 350 in U.S. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241149440653537280	@USER 👉🏻Do you realize the REAL timeline is widely available? ✔️ 12/18: Vote to Impeach @USER ✔️ 12/20: 60 cases of #Coronavirus in China ✔️12/31: #COVID19 was 1st reported to WHO ✔️ 2/25/2020: Trump Said “It’s a problem that’s going to go away” #FactsMatter #Gaslighting	INFORMATIVE	High	new/first regional case or death	original_test
1251396701396631554	3% of Dutch blood donors (n=4k) tested positive for #Covid_19 antibody. Assuming that's representative, ~500K ppl infected, and ~3.5K dead so far. IFR &gt; 0.68%. Given that CFR for the flu is ~0.1%, that's &gt;&gt;10x worse than the flu. HTTPURL	INFORMATIVE	Low	vaccine/treatment development	original_test
1241183301731262464	Don’t complain if your package arrives late: Warehouse workers' concerns gained new urgency this week as an employee at an Amazon facility in Queens, New York, tested positive for coronavirus. At least five warehouse workers in Europe also tested positive. HTTPURL	INFORMATIVE	High	new/first regional case or death	original_test
1250255839287361541	@USER @USER @USER @USER @USER @USER 2009 H1N1: 1 in 6 Americans (50 million) got it, and 10,000 died. 2020: Covid-19 To date: 575,000 recognized with it, but sadly we can't really trust the number of total deaths because the CDC is categorizing EVERYTHING as a Coronavirus mortality.	INFORMATIVE	High	death/fatality	original_test
1244500333503504384	Minister of Health Sheikh Dr. Basel Al-Sabah announced today on his a Twitter account the recovery of five people from coronavirus, raising the number of total recoveries to 72 as of March 30, 2020. #KuwaitTimes… HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1246711943143931905	#BREAKING: A fifth Queenslander has died from coronavirus. The 78-year-old man with underlying medical conditions died in the Prince Charles Hospital. He contracted the disease after recently returning from a cruise, Queensland Health said. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241286586110795777	REUTERS - South Africa’s Health Minister Zweli Mkhize said on Friday that the number of confirmed coronavirus cases had risen by 52 to 202, with the first cases recorded in the Free State province. HTTPURL HTTPURL	INFORMATIVE	High	new/first regional case or death	original_test
1246659726118543363	An 80-year-old Muslim cleric who recently returned to South Africa after attending the Tablighi Jamaat congregation in Delhi has died after contracting the coronavirus, PTI reports. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241061574032441350	Coronavirus in Italy: - 47,021 confirmed cases - 4,032 confirmed deaths - 5,986 new cases today - 627 new deaths today Horrific numbers. This is crazy. Over 4,000 people have died in #Italy from #Covid_19	INFORMATIVE	High	death/fatality	original_test
1241479213334573056	The number of COVID-19 cases in Saratoga County has increased to 40 and Essex County has its second and third case of the virus. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236127086416453632	"@USER Not to mention - also ""Missouri specific"": • ZERO Medicaid expansion • Only state in US with no statewide PDMP • NO confirmed COVID cases because testing is severely limited and requires substantial approvals #showmestate"	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1236091150370562048	@USER It’s up there with an ER doctor returning from a high risk area in Europe &amp; returning to Ireland to work in a few hospitals &amp; Shannon Doc only a week or two later to be diagnosed positive for Coronavirus 🤦🏻‍♀️	INFORMATIVE	Medium	informative but not High/Low	original_test
1236096332864995328	If this happened in PRC....: Confirmed coronavirus patient in Aichi told to go home, goes bar hopping instead HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241403968430972933	As of this advisory, there are 53 positive cases of COVID-19 in Oklahoma. Results are beginning to come in from the public-private partnership with Diagnostic Laboratory of Oklahoma (DLO), who took on an additional 300 tests for the state. HTTPURL	INFORMATIVE	Low	prevention/advisory only	original_test
1235949699598888960	NEWS: The @USER have confirmed the number of #coronavirus cases in the east of England has reached 11. You can find more information and advice on what you can do to stay safe in the link below. (Pic credits: @USER HTTPURL HTTPURL	INFORMATIVE	Low	prevention/advisory only	original_test
1241078174689169408	HAPPENING NOW @USER 2 Arlington Fire Dept vehicles arriving at Masonic Retirement Center after city announces every resident will be tested for Covid-19 following resident’s death 👇🏽 HTTPURL HTTPURL	INFORMATIVE	High	death/fatality	original_test
1237965905801297921	Here’s a COVID-19 update before I go to sleep! 💤 @USER has suspended all flights to and from Europe for the next 30 days! ✈️ A @USER 🏀 player tested positive for COVID-19. The @USER will be suspending the season. &amp; fans can’t watchMarch madness in person.	INFORMATIVE	Medium	informative but not High/Low	original_test
1247910742067642368	💙#SAVEHOMEOPATHY!💙 Monday, Paola interviewed a homeopath from NY who recovered from Covid-19. We may be helping compile data for homeopathy. Can you keep notes on your prevention and treatment? Potency? How often? This will help the community immensely! 💙STAY SAFE!💙 HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1236091861284028416	"Being in the Trump state of Indiana, I see a lot of these people on the FB pages of news sites laughing and parroting Trump about #coronavirus. We now have our first case here in Indy. It's not funny; people are dying. I don't care if it's like ""x."" People are dying."	INFORMATIVE	High	new/first regional case or death	original_test
1236108394873970688	We know of 8 #COVIDー19 cases in Colorado. That's no reason to panic, but it was discouraging when Denver's Public Health leaders today contradicted CDC guidance on how some people should protect themselves, saying older people/at-risk communities aren't advised yet to stay home. HTTPURL	INFORMATIVE	Low	prevention/advisory only	original_test
1236156647992590337	Two Boston hospitals, Massachusetts General and Brigham and Women’s, set up large scale testing of Biogen employees after nine people tested positive after a conference. After coronavirus outbreak at Biogen meeting, caution and concern - The Boston Globe HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1237899881966112768	This is a reminder. No one is immune. The risk is real. Please act sensibily, don't take risks and think of others. #coronavirus BBC News - Coronavirus: Juventus centre-back Daniele Rugani tests positive for virus HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241865152410025987	Oh look a happy story. A 95-year old grandma becomes the oldest person to recover from coronavirus. She’s called Alma Clara Corsini. 👏👏👏👏👏 HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1236471535902261253	We'll know in 2 weeks if Trump and co have the virus. I suspect Pompeo has it because he was at CPAC and AIPAC and both events had coronavirus carriers. This virus spreads like wildfire in public gatherings. Symptoms may not emerge immediately. Why else is Trump avoiding Pompeo?	INFORMATIVE	Medium	informative but not High/Low	original_test
1236089813763268611	Saw this from the Globe: Two major Boston hospitals have set up temporary facilities to test employees of the biotech giant Biogen for coronavirus, after nine cases of Covid-19 were linked to a company meeting in Boston last week. My son used to work there - glad he left!	INFORMATIVE	Medium	informative but not High/Low	original_test
1236564560963870720	Breaking news:COVID19 scare at Masvingo Gen Hosp after a woman who frequently travels 2 Dubai came with symptoms suspected 2 be COVID19.There are no test kits and there are no adequate protective clothing the patient hs bn isolated &amp;a team has bn send 2 get the test kits frm Hre HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1241125189917609985	#Covid19 B.C. Update 77 new cases of COVID-19 in the province for a total of 348 cases. B.C. Health officials ordering all restaurants to take out or delivery now.	INFORMATIVE	High	new/first regional case or death	original_test
1241366872811061253	CENTCOM confirms #COVID19 case in one of their service members who recently returned from travel &amp; quarantined. He tested positive yesterday. He never went to “headquarters or MacDill” and called ahead to the base clinic to be tested. Medical professionals met him outside. #wtsp	INFORMATIVE	High	public/high-risk facility affected	original_test
1241695404250599424	This is Jains Kences Retreat, Virugambakkam. (Yes, the same apartments that got a lot of attention on social media because of the Covid Positive guy right OUTSIDE our community) . We have been cautions and indoors… HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1250384600314101761	Just looked this up and found it quite shocking...UK Civilian deaths in the blitz around 40,000, civilian deaths from bombing in the whole war 60,000. Covid deaths over 12,000...20 percent of total civilian deaths from bombing in the whole war. 1st uk covid death was on 5th March	INFORMATIVE	High	death/fatality	original_test
1241822285922697218	#NEW @USER holding briefing at #Texas Capitol. He says 6 people have now died of Covid-19. He says John Hopkins University reports 566 ppl in Texas either tested positive or are presumed positive for Covid-19. Official state number is 334 of confirmed positive tests. @USER HTTPURL	INFORMATIVE	High	death/fatality	original_test
1250227833269563392	YOUR EVENING UPDATE | The US coronavirus death toll hits 25,000 as leaders debate when to reopen the country. Watch the live update now: HTTPURL HTTPURL	INFORMATIVE	Low	restriction easing/reopening	original_test
1241213965549613062	#Coronavirus #COVID19 Another note of importance is that the number of cases was leveling out dramatically by Feb. 24th when that 320,000 total tests in #China were reported. Since then there have been only about 410 more ... HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236146123036901376	47 cases of coronavirus in Thailand. Over 300,000 Chinese visited Thailand during Lunar New Year. Millions visited China during Lunar New Year, which ended 4 weeks ago. Coronavirus is a false flag. Globalist deep state fear campaign to take down Trump. HTTPURL	INFORMATIVE	High	increase/new count >=100 (300000)	original_test
1245756934717943808	Some context: In last 24 hours, 432 people in New York State died from coronavirus. During flu season on average 33 people die a day in New York. I hope this makes a point about how lethal the coronavirus is. #COVID19Pandemic	INFORMATIVE	High	death/fatality	original_test
1241631672669478913	"Passengers aboard the Ruby Princess cruise ship, now linked to 18 cases of COVID-19, said they were still encouraged to meet in large numbers for meals and at concerts ""while the rest of the world was in lockdown"" | @USER @USER @USER HTTPURL"	INFORMATIVE	High	public/high-risk facility affected	original_test
1241086319754952709	151 people tested for COVID-19 at a pop up site in Chesterfield. Health officials are calling it a success, hear from the @USER at 5pm. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241370161854234625	The Federal Ministry of Health has just confirmed 10 new cases of COVID19 in Nigeria. 3 in the Federal Capital Territory, Abuja and 7 in Lagos Stat , numbers are increasing geometrically, shun any unnecessary outings for now. STAY AT HOME GUYS, we can do this. Ejoor	INFORMATIVE	High	new/first regional case or death	original_test
1241385487732027392	Gov. Cuomo announces New York now over 10,000 #COVID19 cases. NYC over 6,000. Cuomo says they are testing more and more people every day, and the numbers will go up. #coronavirus	INFORMATIVE	High	new/first regional case or death	original_test
1246582281302609926	NEW: NYPD announces two more deaths related to coronavirus: 1. Auxiliary Police Lieutenant Pierre Moise who died on March 28. He has been with the NYPD since August 1994. 2. School Safety Agent Linosee Mosley, who died yesterday. He has been with the force since February 1994. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1247406741202989056	"@USER @USER Also, ""She said Gigi had not told her that she was sick and self-isolating for two weeks in her room in mid-March. (Gigi has twice tested negative for COVID-19.) "" She tested negative. So she didn't have it. And yeah during an argument she said some shit, but that wasn't a threat"	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1245894168708251648	3 members of same Ohio family die of COVID-19 – ABC News HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241520075196301317	Former Real Madrid President Lorenzo Sanz Dies Of Coronavirus Complications HTTPURL | telling the untold #news The 76-year-old hero in the Spanish soccer world died after being diagnosed with COVID-19. HTTPURL HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241284443844874240	Zim has reported 1 case, South Africa has hundreds. “South Africa plans to install a 40-kilometer fence on its land border crossing with Zimbabwe to prevent undocumented migrants and people infected with the coronavirus from entering, as part of emergency measures”#Covid_19	INFORMATIVE	Medium	informative but not High/Low	original_test
1245865612972191744	Confirmed coronavirus cases around the world topped 1 million Thursday and the number of deaths soared past 50,000 as Europe reeled from the pandemic and the United States reported record numbers of people out of work.	INFORMATIVE	High	death/fatality	original_test
1236329892716765186	@USER del take care! kat sini pun ada 2 suspect covid and dorg went to korea oso	INFORMATIVE	Medium	informative but not High/Low	original_test
1245936264508923904	The musician and teacher died on Wednesday, April 1, 2020, as a result of complications from the coronavirus Ellis Marsalis’s son, Branford, shared the sad news in a statement shared on social media #tukonews #coronaviruskenya HTTPURL	INFORMATIVE	High	death/fatality	original_test
1242404414352232454	Air peace ✌️ pilot refused to open the exit door 🚪 of a plane ✈️ flying from Lagos to Kano, cus he suspect’s a COVID19 carrier in the plane. Thumbs 👍 up to the pilot HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236059192328433664	The US and South Korea announced their first cases of the coronavirus on the same day on January 20. More than six weeks later, the US Centers for Disease Control and Prevention has tested around 1,500 people for the virus. South Korea, meanwhile, has tested about 140,000.	INFORMATIVE	Low	prevention/advisory only	original_test
1241670789880901632	One Female, 65 years, died in Vadodara hospital but her test report for COVID is awaited. She was also having comorbid conditions(Diabetes &amp; Hypertension).	INFORMATIVE	High	death/fatality	original_test
1236119365298290690	⁦@USER ⁦@USER 👇🏼After AIPAC attendees were “exposed to the virus” by a New Yorker who tested positive. Wouldn’t be surprised if Omar celebrates. House prepares for telework scenarios amid coronavirus threat HTTPURL	INFORMATIVE	High	new/first regional case or death	original_test
1251132648904249344	Hatts off to SDM &amp; CJS both for following the rules strictly made by government &amp; this is one of the reason why a single case of positive #Covid19 not found in State. An example for Gov officials/ VIPs of other States @USER @USER @USER @USER	INFORMATIVE	High	public/high-risk facility affected	original_test
1241591496173850625	COVID-19 CORONAVIRUS DISEASE EPIDEMIC DASHBOARD BY J.H.U. CSSE @ 1:13 a.m., 22/3: Outbreak deaths by location 1 deaths Cayman Islands UK 1 deaths Arizona St, USA 1 deaths District of Columbia, USA 1 deaths Massachusetts St, USA 1 deaths Minnesota St, USA HTTPURL	INFORMATIVE	High	death/fatality	original_test
1242986143269953544	Mayor Buckley Cleared After COVID-19 Virus Test from Potential Exposure Returned ‘Negative’ on Wednesday ANNAPOLIS, MD (March 25, 2020) – Annapolis Mayor Gavin Buckley got some good news on Wednesday evening when the COVID-19 test from... HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241365912948805633	.@USER confirms a total of 126 cases of COVID-19, that’s 47 confirmed positive cases. ISDH says 833 people in the state have been tested, including 279 who were tested in the past 24 hours.	INFORMATIVE	Medium	informative but not High/Low	original_test
1242496512954957825	@USER @USER Two kids in critical condition in IL with covid19 One is 3 and the mother had to fight to get him tested because even the medical field was skeptical his pneumonia was covid19 It was	INFORMATIVE	Medium	informative but not High/Low	original_test
1248070337008451585	Anchoring on @USER tonight. In the news: - The number of coronavirus cases in LA County is now above 75-hundred -Another COVID-19 testing site opens in LA County -CA state disaster relief fund money is used to pay for protective equipment HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236637329336532992	Dear Lord, please protect the mighty Grey's Hospital personnel, who are caring for South Africa's 1st Coronavirus patient. Give them wisdom and strength. Speedy recovery to the patient 🙏🙏🙏🙏🙏#coronavirus HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1245880058830630915	A man in his 70s is the sixth person to die as a result of COVID-19 in St. Louis County.​ HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1242870267375947776	RIP for a Detroit activist/leader! Marlowe Stoudemire left his wife and 2 young children behind as he succumbed to #COVID19 at the age of 43. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1252089376806514688	😢 💔 The people who are the victims of the Coronavirus should not remain just a number. Raymond Copeland, Sanitation Worker Who Hit His Stride, Dies at 46 - The New York Times HTTPURL	INFORMATIVE	High	death/fatality	original_test
1236091277688504321	Why did a ‘cured’ coronavirus patient die in China? His widow wants answers - HTTPURL - Wang Mei had expected her husband to come home from quarantine this Tuesday.Her husband, 36-year-old Wuhan bonesetter Li Liang, developed a fever in early February and had b... HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1248699203959783426	REVEALED!!! Recovering #UK PM #BorisJohnson called his pregnant fiancee Carie Symonds the moment he was given back his phone following #COVID19 treatment HTTPURL #me #UKlockdown #CoronavirusOutbreak HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1249636419724853249	Staff in food distribution, communications, sanitation and other non-essential sectors are now allowed to go to work in Spain, despite the country’s status as the world’s second-largest Covid-19 hotspot with over 17,000 deaths.	INFORMATIVE	High	death/fatality	original_test
1249041824779550720	@USER @USER Absolutely! They've been blaming NHS structure, public, NHS staff 4 changing PPE 2 often &amp; now claim those poor NHS staff who've died looking after Covid patients probably got it outside work! They're completely devoid of any decency or respect for the dead or living! #ToryScum	INFORMATIVE	High	death/fatality	original_test
1241545613793247234	#Breaking -2nd #COVID19 related death in #MA - a woman in her 50’s. She was from #Middlesex county and health officials say had pre-existing medical conditions. #WBZ	INFORMATIVE	High	death/fatality	original_test
1239542213207441408	Iranian Resistance Declares Deaths From Chinese Coronavirus In Iran Passes At Least 4,900...Blaming Direct Flights From China, Canada Is Still Allowing Flights From China! #TrudeauMustGo HTTPURL	INFORMATIVE	High	death/fatality	original_test
1249496684620644358	@USER @USER @USER @USER @USER @USER I sponsor a senior center with pen pals from HS &amp; college kids. One of the residents was on end of life care...literally dying upon admission a few wks before. She tested positive for COVID in days before her actual death. It got reported by the news and MN DOH as a COVID death	INFORMATIVE	High	death/fatality	original_test
1241441703841718274	A Carnegie Mellon University back from spring break tested positive for covid19. All those young people binge drinking on the beach are bringing the virus to their communities.	INFORMATIVE	High	public/high-risk facility affected	original_test
1245709600600526851	The global number of confirmed coronavirus cases edged toward 1 million and deaths neared 50,000 as the outbreak continued to hit the United States, Italy, France, Spain and Britain especially hard. HTTPURL HTTPURL	INFORMATIVE	High	death/fatality	original_test
1242847785441021952	I never went to his restaurants in Manhattan but I do think I was taken to one of his Bombay spots, the Bombay Canteen, not so long ago. Poor man. One of those in New Jersey who lost his life to COVID-19. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1245256503822446592	#IndiaUnderLockdown: Housing Minister #VSomanna visits Jubiliant company in #Nanjangud industrial unit where COVID-19 cases were detected. Mysuru MP #PratapSimha, MLA Harshavardhan, DC Abhiramand SP Rishyant accompanied the minister. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241308833525497856	(BBC News):#Coronavirus: 'I've lost half of myself' - bereaved husband : The husband of a British woman who died in Bali after testing positive for coronavirus speaks to the BBC about her death. .. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1239898001906126848	As of today, 50 out of 77 of Taiwan's known #COVID19 cases, or 65% of the cases, are imported. Taiwan took very early action to contain the #coronavirus and hopes to share in its expertise, to stop the spread together. - in this graphic by @USER HTTPURL HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1244730813628977152	Police say while James Curry, 31, was being arrested he claimed to have the coronavirus and spit onto an @USER officer’s face. The agency says the Health Dept. told them Curry has not tested positive. @USER #bn9covid19 HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_test
1239247617667870721	Rudy Gobert Posts Video Update: Jazz star says he's 'feeling a little better every single day' as he recovers from the coronavirus 🎥 (@USER HTTPURL #NBA.	INFORMATIVE	Medium	informative but not High/Low	original_test
1249616719737487360	@USER @USER @USER Not sure it's deadlier. No accurate figures for #COVID19 ....only number of people dying WITH it, not FROM it. eg 80yo pt with cvd, pleurisy and, shortly before death, tests positive for C-19. Notifiable disease. A COVID-19 statistic.	INFORMATIVE	High	death/fatality	original_test
1243029307657572352	After ACT-CIS Party List Rep. Eric Yap tested positive for covid-19, House Secretary General Jose Montales says “all the Members and employees who attended the Special Session will go on self-quarantine.” | via @USER	INFORMATIVE	Medium	informative but not High/Low	original_test
1235520792189952001	Ministry of Health announces three additional Coronavirus (COVID-19) recoveries in Bahrain HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1241125767209254919	The provincial government has identified two confirmed cases of COVID-19 in Grande Prairie. More than 20,000 people have been tested across the province, with 195 positive results as of March 20th #gpab HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_test
1248743663833931782	(Daily Express):#Boris Johnson health fears as #PM issued stark warning over return to Number 10 : BORIS Johnson has been warned not to rush his return to work despite making progress in his recovery from coronavirus - with an .. HTTPURL HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1239982079737298946	"Ben Foster reveals he was one of the #watfordfc players tested for #COVID19: ""I was fairly ill. It started last Monday and then it got worse as the week went on, to the point where the club were quite concerned it might be coronavirus. Thankfully it was negative."""	INFORMATIVE	Medium	informative but not High/Low	original_test
1240998583865769989	So who are those who are dying in Iran ? And India’s first #coronadeath was a m@USER who caught the #COVID during a h@USER pilgrimage	INFORMATIVE	Medium	informative but not High/Low	original_test
1239559841624006656	hi twitter. this is kavya's roommate. a little bit ago she was quarantined in a holding cell unable to contact anyone. to our dismay, it wasn't coronavirus that she tested positive for but for being dazai's biggest whore. please respect her privacy.	INFORMATIVE	Medium	informative but not High/Low	original_test
1248725861186056193	#UK's Prince #Charles, recovered from #Corona virus, says it is distressing time for nation | „None of us can say when this will end, but end it will.“ HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1241760261461004288	"Now onto Health Minister Patty Hajdu. ""We are not only watching the number of new cases but the numbers of deaths,"" she says – cites that 9 of Canada's 19 deaths have all taken place in one nursing home in the Vancouver area. @USER #COVID19"	INFORMATIVE	High	death/fatality	original_test
1236148102131638272	More on #COVID19 - Luxembourg now has 3 cases and Brazil added 5 new cases, bringing the total number of cases to 13. Costa Rica recorded its first case. The patient is a 49-year-old US citizen who had contact with an infected patient in New York. HTTPURL	INFORMATIVE	High	new/first regional case or death	original_test
1241742716335042560	Italy faces its deadliest day yet with 793 deaths. At over 4,800 fatalities, the country currently has the world's highest #Coronavirus death toll @USER HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241721505009897472	#Japan #COVID19 case: #Sapporo city official HTTPURL 50s Japanese man 3/8 General malaise 3/9 Cough 3/12 Health center follow up: difficulty breathing. Visit 🏥 h'. Image shows #pneumonia. Sampling 3/13 Positive result 3/14 In 🏥 i' #coronavirus HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1244702595450429440	😢😢😢 ‘Healthy’ chef, 19, dies from suspected coronavirus after ‘doctor told him not to worry’ #SmartNews HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1238585135638839296	@USER Well Obama failed miserably with the swine flu. There are a 1000 or so cases of covid19 in the US. Obama had over 10,000 dead American citizens before anything started to happen!	INFORMATIVE	High	death/fatality	original_test
1245960752491569152	“Jail authorities have 16 beded Isolation Ward in 32-Cell with 6 beds left after putting 10 suspects into isolation” “‘More than 150 inmates are kept in a block, a best method to spread #Covid19” 3 more inmates isolated in Adiala Jail HTTPURL @USER HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236120813553823744	11 Norwood town officials &amp; employees are under self quarantine after making contact with a person who tested positive for the #coronavirus. The towns GM, Tony Mazzucco has cold-like symptoms &amp; was tested for COVID-19 earlier tonight. Press conference to begin soon @USER HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1241359499589345280	Trump in January and February Karma ...👇👇👇 Fox Business host Lou Dobbs — who previously downplayed the threat of the coronavirus pandemic — has placed himself into self-quarantine after a staffer tested positive for COVID-19. HTTPURL via @USER	INFORMATIVE	Medium	informative but not High/Low	original_test
1236092791303712770	@USER @USER @USER @USER @USER It's time to pull the kids out of school until North Clackamas does something more than a copy-and-paste website. It is extremely troubling when Clackamas County was the first to record the known Oregon COVID-19 case.	INFORMATIVE	High	new/first regional case or death	original_test
1241192604223434752	Coronavirus: Why is India testing so little? India had tested some 14,175 people in 72 state-run labs as of Thursday evening - one of the lowest testing rates in the world. The reason: the country has limited testing. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1250552744894578689	BREAKING: U.S. coronavirus deaths increase by record amount for second straight day - Reuters tally: U.S. coronavirus deaths increased by a record number for the second day in a row, rising by at least 2,371 on Wednesday to top 30,800, according to… #topNews Via @USER	INFORMATIVE	High	death/fatality	original_test
1241641118099550209	Daily #COVID19 update: ⬆️308,594 cases (+31,540) ⬆️199,696 active (+26,051) ⬆️9,943 critical (+2,029) ⬆️189,753 mild (+24,022) ⬆️95,829 recoveries (+3,843) ⬆️13,069 deaths (+1,646) ⬆️188 countries (+2) ⬆️4.2% CFR (+0.1%) Source: Worldometers #coronavirusuk #CoronaCrisis	INFORMATIVE	Low	recovery/discharge	original_test
1241881966905090051	At 10 @USER for first time we’re hearing from member of our community who contracted and has since recovered from the #Coronavirus. This #Boston photographer is speaking out with a dual purpose... HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1236114120220577793	Covid-19 is now in Denver, Douglas, Summit, Eagle and El Paso counties in Colorado. There are eight cases and none are community spread cases. All have a source, mostly overseas travel. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1246121552518799360	NJ reports 29,895 confirmed cases of COVID-19. 1,298 of NJ’s cases are in Morris County, including 32 cases in Madison. We are sad to report that 1 Madisonian has lost their life as a result of COVID-19. Further updates can be found online at HTTPURL #MadisonNJ HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1246799777183997954	Anyone else wish that we had numbers of those who have recovered from #covid19 in the U.K.? On the @USER dashboard the numbers of people who had recovered stopped at around 135 a few days ago and now it’s vanished completely!	INFORMATIVE	Low	recovery/discharge	original_test
1243476869271285762	Foreigner Treated With HIV Drugs for COVID-19 Tests Negative: A British national, who was administered HIV antiretroviral drugs for treating ... The two along with 17 others of their group from the UK, who were on ... HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1246262211162435585	The latest COVID-19 cases reported by the Alabama Department of Public Health has reached 1,535 confirmed cases in the state of Alabama. #elmorecounty HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1250477711312773121	"TRAGIC DAY IN AMERICA 🇺🇸 ""Nearly 2,500 Americans die of #coronavirus in just 24 hours - marking the highest numbers of deaths in a single day during the #pandemic "" #condolences ❤ ✝ 🙏 HTTPURL HTTPURL"	INFORMATIVE	High	death/fatality	original_test
1250400545174622209	Ozogula to the world!!! Former Ogun State Commissioner for Youth &amp; Sports and the brain behind @USER Bukola Olopade has tested negative twice for #COVID19 He's expected to be discharged today from the Lagos isolation centre HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
